AIRFOIL
  0.4189302383  0.0483969961
  0.4137508243  0.0484750982
  0.4085809319  0.0485480626
  0.4034211317  0.0486159746
  0.3982719935  0.0486789221
  0.3931340856  0.0487369948
  0.3880079753  0.0487902841
  0.3828942285  0.0488388827
  0.3777934097  0.0488828842
  0.3727060820  0.0489223826
  0.3676328070  0.0489574717
  0.3625741449  0.0489882451
  0.3575306540  0.0490147954
  0.3525028912  0.0490372139
  0.3474914115  0.0490555902
  0.3424967681  0.0490700115
  0.3375195124  0.0490805623
  0.3325601939  0.0490873241
  0.3276193601  0.0490903746
  0.3226975565  0.0490897875
  0.3177953263  0.0490856319
  0.3129132108  0.0490779721
  0.3080517489  0.0490668668
  0.3032114774  0.0490523689
  0.2983929305  0.0490345251
  0.2935966403  0.0490133752
  0.2888231361  0.0489889522
  0.2840729450  0.0489612816
  0.2793465915  0.0489303810
  0.2746445971  0.0488962599
  0.2699674811  0.0488589193
  0.2653157598  0.0488183514
  0.2606899467  0.0487745395
  0.2560905525  0.0487274574
  0.2515180848  0.0486770694
  0.2469730486  0.0486233302
  0.2424559456  0.0485661842
  0.2379672744  0.0485055662
  0.2335075306  0.0484414003
  0.2290772064  0.0483736007
  0.2246767911  0.0483020710
  0.2203067704  0.0482267045
  0.2159676266  0.0481473840
  0.2116598389  0.0480639821
  0.2073838829  0.0479763609
  0.2031402304  0.0478843726
  0.1989293501  0.0477878590
  0.1947517068  0.0476866521
  0.1906077617  0.0475805744
  0.1864979723  0.0474694388
  0.1824227922  0.0473530488
  0.1783826714  0.0472311993
  0.1743780558  0.0471036764
  0.1704093876  0.0469702583
  0.1664771049  0.0468307150
  0.1625816418  0.0466848095
  0.1587234284  0.0465322976
  0.1549028905  0.0463729288
  0.1511204500  0.0462064466
  0.1473765243  0.0460325892
  0.1436715269  0.0458510901
  0.1400058668  0.0456616784
  0.1363799485  0.0454640796
  0.1327941725  0.0452580165
  0.1292489345  0.0450432094
  0.1257446259  0.0448193771
  0.1222816337  0.0445862373
  0.1188603400  0.0443435080
  0.1154811227  0.0440909071
  0.1121443546  0.0438281544
  0.1088504044  0.0435549712
  0.1055996354  0.0432710821
  0.1023924067  0.0429762149
  0.0992290723  0.0426701020
  0.0961099814  0.0423524807
  0.0930354783  0.0420230944
  0.0900059025  0.0416816931
  0.0870215884  0.0413280342
  0.0840828655  0.0409618834
